,BLND.csv,MNDI.csv,MKS.csv,NMC.csv,SLA.csv,RRS.csv,CCH.csv,SVT.csv,III.csv,BARC.csv,SBRY.csv,TSCO.csv,SGE.csv,IAG.csv,OML.csv,RR..csv,GKN.csv,RDSA.csv,BP..csv,DCC.csv,INF.csv,GSK.csv,MDC.csv,ITV.csv,LAND.csv,RB..csv,EZJ.csv,CNA.csv,AAL.csv,UU..csv
516,604.5,1912.0,330.4,1863.0,363.1,6960.0,1971.0,2357.0,726.5,227.5,271.4,189.4,639.5,561.5,222.8,773.0,369.1,2097.0,456.15,7035.0,643.0,1682.5,753.5,205.9,1098.67,7309.0,990.5,219.3,1194.5,983.5
517,610.5,1929.0,334.2,1843.0,359.9,7100.0,1981.0,2383.0,725.5,229.45,268.1,186.9,642.0,571.0,226.7,774.5,373.9,2117.5,459.25,7170.0,638.5,1690.5,772.5,206.0,1112.53,7370.0,1004.0,217.8,1297.5,1003.0
518,612.0,1935.0,329.3,1825.0,359.8,7070.0,2006.0,2377.0,721.0,230.4,269.7,187.35,639.0,568.5,221.3,772.5,372.9,2123.0,463.0,7140.0,636.5,1684.6,767.0,208.3,1106.0,7392.0,1022.0,216.5,1292.5,999.0
519,616.0,1943.0,327.9,1849.0,363.7,7155.0,1991.0,2393.0,734.0,228.3,274.3,189.0,640.5,565.0,224.9,775.0,374.1,2116.0,461.1,7125.0,639.5,1688.5,767.5,209.1,1115.73,7484.0,1015.0,214.2,1279.0,1004.0
520,616.0,1928.0,330.1,1836.0,366.4,7195.0,2006.0,2404.0,717.5,230.0,273.1,188.9,629.5,560.5,224.4,778.0,370.7,2112.5,458.35,7040.0,640.0,1680.5,762.0,208.7,1120.0,7439.0,1009.0,215.1,1247.0,1008.0
521,604.0,1930.0,324.9,1800.0,356.2,7295.0,2008.0,2412.0,711.5,224.55,266.6,185.85,615.5,545.0,221.7,758.0,366.8,2104.5,454.75,7025.0,629.5,1670.5,761.0,208.0,1109.0,7430.0,985.0,213.3,1265.0,1008.0
522,607.0,1941.0,337.3,1813.55,354.2,7095.0,2031.0,2421.0,718.5,223.9,266.6,189.6,629.5,546.5,223.0,754.0,367.6,2097.5,456.6,6970.0,635.5,1675.0,765.5,208.8,1123.0,7334.0,1008.0,215.2,1253.5,1008.0
523,607.0,1929.0,331.9,1782.4,356.9,7160.0,2023.0,2411.0,710.0,226.95,266.6,191.0,631.0,549.5,222.5,756.5,372.0,2083.0,451.85,6975.0,647.0,1670.5,763.0,209.6,1125.0,7345.0,1005.0,216.4,1252.5,1004.0
524,602.5,1924.0,334.6,1779.0,354.0,7175.0,2017.0,2415.0,701.5,225.0,267.8,189.95,634.5,533.5,218.0,743.0,366.6,2078.0,447.9,7015.0,643.5,1677.0,765.0,209.5,1114.0,7351.0,1012.0,219.5,1203.5,1006.0
525,599.0,1936.0,332.3,1749.0,360.2,7170.0,2025.0,2402.0,700.5,228.1,264.9,191.2,635.5,535.0,218.2,753.5,369.5,2111.0,453.45,7065.0,642.0,1677.0,772.0,210.0,1106.13,7320.0,998.5,218.3,1218.5,1000.0
526,602.0,1949.0,335.5,1748.0,354.4,7055.0,2033.0,2376.0,740.5,227.3,265.0,190.25,632.0,530.5,219.6,759.0,369.2,2130.0,461.2,7025.0,643.0,1678.5,782.5,210.3,1114.0,7311.0,991.0,219.3,1234.5,1000.0
527,592.5,1977.0,331.4,1755.0,355.9,6980.0,2061.0,2366.0,737.5,226.9,265.2,189.0,634.5,526.0,216.9,766.0,367.0,2133.0,462.75,7040.0,648.0,1686.0,759.0,211.4,1095.47,7339.0,1007.0,217.6,1262.5,990.0
528,610.0,1927.0,337.0,1769.0,354.7,6965.0,2061.0,2382.0,749.5,225.1,264.3,185.6,630.5,529.0,200.6,754.0,363.3,2096.0,457.55,7025.0,652.0,1659.5,712.0,218.9,1130.0,7286.0,1026.0,217.0,1219.5,993.5
529,602.58,1955.0,336.7,1744.0,351.1,7025.97,2052.0,2381.0,736.5,221.45,263.2,184.7,628.0,527.0,198.5,750.5,363.0,2076.0,456.1,6940.0,647.5,1657.0,710.5,213.3,1114.0,7256.0,1017.0,214.8,1209.0,993.5
530,609.0,1963.0,338.5,1789.0,354.5,7145.0,2075.0,2367.0,753.0,217.75,257.4,184.7,632.5,524.0,198.7,766.5,359.3,2099.5,461.2,7020.0,649.0,1661.0,691.0,213.5,1124.27,7246.0,1012.0,214.3,1238.5,990.0
531,622.0,1940.0,334.8,1786.0,354.8,7095.0,2080.0,2380.0,745.5,218.6,256.3,184.25,633.5,523.5,190.0,778.5,356.9,2113.5,470.0,7145.0,644.5,1663.0,679.0,217.2,1142.0,7255.0,1017.0,217.2,1241.0,992.5
532,636.0,1944.0,335.6,1780.0,355.8,7137.38,2084.0,2388.0,746.0,216.4,254.4,185.2,624.5,525.5,189.9,784.0,352.8,2115.5,464.45,7095.0,640.5,1633.5,683.5,216.7,1162.0,7240.0,1060.0,217.4,1245.0,997.0
533,648.0,1948.0,336.9,1789.0,368.7,7410.0,2081.0,2403.0,755.5,215.3,261.8,189.7,632.5,523.5,191.9,797.0,356.1,2145.5,470.4,7100.0,642.5,1637.0,699.5,215.7,1172.0,7387.0,1043.0,217.8,1235.5,1003.0
534,646.0,1955.0,345.4,1843.0,373.6,7230.0,2060.0,2393.0,762.0,216.2,262.6,194.2,633.5,528.5,189.7,797.0,355.2,2143.5,469.65,7015.0,650.0,1638.0,724.5,217.2,1168.0,7360.0,1056.0,216.7,1234.5,998.5
535,651.5,1973.0,345.5,1878.0,374.0,7580.0,2083.0,2402.0,764.5,215.0,265.0,195.6,639.0,539.0,191.5,810.5,352.9,2142.0,474.83,7065.0,650.0,1645.0,723.5,217.7,1189.3,7391.0,1078.0,217.6,1218.5,1002.0
536,653.0,1959.0,344.1,1897.0,377.6,7425.0,2095.0,2430.0,766.0,213.7,257.9,184.4,650.0,535.0,192.6,830.5,354.6,2131.0,472.5,7180.0,657.0,1645.5,736.5,217.0,1193.0,7492.0,1060.0,219.4,1171.0,1013.0
537,652.5,1979.0,346.8,1889.0,368.7,7540.0,2097.0,2444.0,771.0,212.65,258.4,181.5,663.5,540.0,194.9,828.5,352.7,2106.5,471.1,7135.0,659.0,1647.0,759.5,217.4,1191.0,7444.0,1064.0,216.3,1170.0,1014.0
538,655.0,1945.0,353.5,1875.0,358.3,7370.0,2083.0,2412.0,764.0,207.3,254.6,176.2,650.5,528.5,189.3,815.5,344.2,2049.5,452.6,7065.0,643.5,1586.5,739.34,216.5,1200.0,7308.0,1064.0,213.3,1110.0,1002.0
539,653.0,1946.0,358.4,1902.0,358.9,7155.0,2092.0,2357.0,772.5,208.5,267.4,175.6,653.5,542.5,192.3,801.0,344.6,2004.5,447.8,7095.0,639.0,1574.0,728.0,216.5,1187.0,7246.0,1117.0,209.4,1125.0,988.0
540,648.0,1936.0,353.7,1892.0,359.4,7070.0,2098.0,2340.0,773.5,207.75,265.6,174.2,655.0,545.5,192.2,805.0,350.9,2001.0,446.65,7065.0,637.5,1562.5,729.0,217.5,1183.0,7275.0,1128.0,206.2,1136.5,977.5
541,644.5,1944.0,360.5,1874.0,360.0,7070.0,2097.0,2320.0,775.0,207.95,266.0,173.8,655.0,542.0,191.4,806.5,351.3,1992.5,443.12,7145.0,634.5,1565.5,724.5,216.5,1170.0,7215.0,1135.0,207.7,1117.5,975.5
542,652.5,2013.0,367.1,1889.0,366.2,6970.0,2148.0,2343.0,799.5,219.2,271.4,176.95,655.5,569.0,200.4,810.0,367.4,2033.0,449.3,7285.0,645.0,1585.0,744.5,219.2,1185.0,7305.0,1169.0,200.4,1129.0,982.5
543,658.0,2017.0,365.0,1907.0,368.9,6785.0,2158.0,2328.0,794.0,222.8,272.2,177.7,666.0,562.0,198.9,812.5,366.1,2044.5,449.25,7280.0,648.5,1599.0,742.5,219.6,1195.0,7305.0,1161.0,199.9,1123.0,979.0
544,658.5,2018.0,366.0,1913.0,365.9,6750.0,2163.0,2305.0,799.5,224.65,273.6,180.5,664.5,563.0,198.7,826.0,359.6,2045.0,453.65,7320.0,654.0,1566.0,731.0,219.4,1200.0,7287.0,1164.0,200.0,1115.0,977.0
545,662.0,2014.0,366.3,1955.0,361.6,6700.0,2163.0,2320.0,805.0,224.09,273.9,182.5,670.0,548.5,195.5,809.0,353.9,2010.5,442.65,7245.0,642.0,1558.5,859.0,210.5,1193.0,7194.0,1155.0,198.8,1088.0,984.0
546,656.5,2001.0,366.6,1987.0,363.9,6805.0,2142.0,2325.0,793.5,212.25,275.4,183.25,670.0,560.0,194.0,812.0,358.9,2002.5,442.5,7130.0,642.0,1550.0,821.0,210.0,1180.0,7111.0,1168.0,197.9,1106.5,973.5
547,668.5,2039.0,370.8,2062.0,374.0,6660.0,2152.0,2365.0,804.0,209.85,279.5,183.0,683.5,559.5,194.7,823.5,355.5,2012.0,449.6,7280.0,650.0,1572.0,834.0,211.5,1198.0,7126.0,1186.0,199.2,1079.0,983.0
548,670.5,2030.0,366.5,2081.0,374.0,6610.0,2143.0,2362.0,803.5,208.88,263.5,176.75,707.0,555.5,193.7,824.5,354.9,2018.0,446.65,7235.0,654.0,1569.5,824.0,207.8,1193.0,7164.0,1191.0,200.3,1044.5,995.0
549,662.3,2018.0,357.5,2110.0,375.8,6585.0,2163.0,2355.0,823.5,211.85,259.4,176.65,697.5,572.0,190.4,812.5,357.9,2025.0,444.8,7270.0,657.5,1588.5,814.0,207.2,1182.0,7164.0,1209.0,198.0,1001.0,994.0
550,663.0,2044.0,375.2,2140.0,379.1,6870.0,2164.0,2373.0,817.0,207.28,265.0,179.45,700.0,603.5,192.1,853.5,359.4,2067.5,451.35,7340.0,660.0,1588.0,807.5,201.8,1184.0,7170.0,1260.0,198.7,1030.5,995.5
551,667.0,2008.0,380.6,2073.0,379.5,6805.0,2163.0,2389.0,819.0,206.62,269.5,179.5,697.5,607.0,191.6,850.5,359.6,2082.0,454.45,7330.0,659.5,1590.5,808.5,200.8,1204.0,7176.0,1286.0,202.4,1009.5,1006.0
552,669.5,2023.0,380.0,2076.0,381.0,6845.0,2195.0,2402.0,821.5,206.06,269.8,180.06,698.5,609.5,194.0,890.0,352.8,2091.0,455.75,7345.0,656.0,1600.0,810.1,200.8,1209.0,7280.0,1301.0,200.0,1020.5,1012.0
553,666.0,2034.0,383.1,2079.0,385.5,6900.0,2184.0,2443.0,828.0,209.95,271.7,183.35,691.0,608.5,194.6,874.5,354.7,2112.5,460.55,7400.0,648.5,1625.0,830.0,196.2,1203.0,7272.0,1305.0,203.2,1041.5,1029.0
554,667.0,2000.0,377.0,2094.0,385.1,7150.0,2190.0,2425.0,831.5,207.21,265.1,180.35,687.5,598.0,195.6,871.5,351.6,2132.5,455.95,7405.0,647.5,1627.5,839.5,189.9,1204.0,7301.0,1301.0,192.2,1052.0,1022.0
555,672.0,2014.0,377.3,2106.0,392.6,7225.0,2184.0,2435.0,831.5,205.75,264.8,178.85,689.5,599.0,194.7,863.5,345.7,2145.0,460.0,7445.0,653.0,1665.0,847.5,192.2,1207.0,7356.0,1294.0,192.4,1041.0,1027.0
556,671.5,2043.0,374.9,2085.0,392.1,7230.0,2191.0,2429.0,836.0,210.6,266.7,178.15,688.5,600.0,196.5,854.0,349.4,2154.5,464.2,7365.0,650.0,1658.5,854.0,192.5,1206.0,7363.0,1310.0,192.3,1074.5,1026.0
557,674.0,2041.0,376.8,2159.0,390.5,7320.0,2203.0,2393.0,838.5,211.6,269.7,178.45,692.0,596.5,196.8,865.0,352.3,2168.0,469.25,7270.0,649.5,1667.5,856.5,192.7,1206.4,7514.68,1215.0,192.7,1089.5,1011.0
558,651.5,2024.0,375.5,2125.0,384.1,7470.0,2197.0,2400.0,840.5,211.13,269.1,182.3,698.0,592.0,196.1,842.5,350.4,2185.0,470.24,7405.0,642.5,1660.0,858.5,191.3,1191.0,7611.0,1217.5,193.4,1078.0,1018.0
559,638.5,1978.0,382.6,2092.0,384.5,7275.0,2209.0,2402.0,832.5,208.35,273.2,184.0,695.0,590.5,191.9,850.5,350.2,2108.5,469.0,7535.0,644.0,1638.0,871.0,192.0,1165.0,7572.0,1230.0,200.9,1064.38,1015.0
560,629.0,1980.0,384.9,2094.0,383.5,7310.0,2207.0,2438.0,828.5,213.7,274.3,182.5,696.5,596.0,191.0,851.0,353.5,2118.0,472.15,7450.0,646.5,1647.5,876.5,195.62,1140.27,7620.0,1254.0,201.3,1093.0,1032.0
561,639.0,1975.0,395.5,2099.0,384.5,7360.0,2231.0,2448.0,836.5,213.33,278.0,184.65,700.0,598.0,190.4,853.5,351.2,2109.5,473.95,7410.0,649.0,1642.0,887.0,198.0,1149.0,7635.0,1269.0,204.6,1085.5,1037.0
562,635.0,1994.0,387.7,2143.0,383.4,7240.0,2244.0,2491.0,838.5,214.25,276.7,182.6,701.0,601.0,192.8,862.0,348.4,2112.0,474.25,7400.0,643.0,1629.5,869.0,198.2,1146.67,7630.0,1301.0,206.7,1075.0,1048.0
563,636.5,2004.0,393.4,2160.0,384.3,7135.0,2259.0,2553.0,840.5,216.45,277.6,183.95,707.5,607.0,195.1,854.5,349.8,2118.0,478.5,7520.0,641.5,1633.5,813.0,199.5,1146.7,7741.0,1344.0,205.9,1084.0,1056.0
564,631.0,2008.0,389.3,2190.0,388.7,7095.0,2271.0,2544.0,871.5,214.05,278.6,186.75,714.0,616.0,195.2,851.5,349.4,2111.5,473.1,7410.0,650.5,1618.0,808.5,199.0,1142.0,7797.0,1380.0,205.7,1057.5,1054.0
565,631.5,2011.0,386.3,2183.0,383.9,7200.0,2269.0,2534.0,868.5,211.65,281.7,186.8,713.5,614.0,196.6,873.0,354.5,2118.0,474.55,7290.0,688.5,1643.5,816.0,200.2,1147.0,7869.0,1386.0,203.2,1052.5,1035.0
566,636.5,2011.5,386.9,2187.0,384.9,7165.0,2247.0,2534.0,888.5,209.2,279.7,185.35,717.0,605.5,191.3,868.5,352.7,2115.0,472.1,7334.2,669.5,1673.0,789.5,198.9,1146.0,7926.0,1400.0,202.7,1056.0,1041.0
567,634.0,2024.0,382.5,2272.0,382.8,7365.0,2253.0,2500.0,895.0,210.0,281.0,183.7,720.5,604.0,188.2,867.5,350.0,2100.0,466.7,7375.0,671.0,1703.5,808.5,195.7,1141.3,7938.0,1414.0,203.3,1031.5,1029.0
568,640.5,2051.0,375.3,2245.0,385.1,7360.0,2293.0,2491.0,927.0,211.1,279.3,183.65,728.5,602.0,190.7,885.5,353.2,2111.5,470.0,7500.0,684.5,1703.5,781.0,191.6,1153.0,7961.0,1390.0,201.8,1034.0,1022.0
569,630.0,2057.0,367.7,2260.0,383.6,7655.0,2325.0,2475.0,930.5,210.9,275.1,182.55,729.0,607.5,197.0,891.5,356.0,2087.0,462.75,7540.0,690.4,1706.0,797.5,191.4,1146.0,8017.0,1389.0,198.4,1029.5,1002.0
570,627.0,2056.0,371.1,2257.0,380.1,7500.0,2314.0,2484.0,932.5,211.7,272.3,182.2,709.5,592.0,201.5,894.5,354.8,2089.5,464.05,7455.0,684.5,1691.0,796.0,188.3,1138.0,7987.0,1344.0,197.0,1026.0,1001.0
571,628.0,2048.0,366.1,2262.0,375.1,7700.0,2325.0,2506.0,932.5,209.5,270.0,181.65,708.0,587.5,197.7,894.0,347.6,2096.5,464.9,7425.0,682.0,1701.0,783.0,183.5,1133.9,8108.0,1339.0,197.5,1045.0,1001.0
572,634.0,2024.0,364.6,2329.0,381.0,7640.0,2347.0,2496.0,944.5,208.15,268.7,178.4,696.5,590.5,197.8,888.0,345.5,2069.5,456.8,7350.0,682.5,1688.5,789.5,183.9,1138.1,7976.0,1333.0,196.0,1050.0,990.0
573,638.5,2020.0,366.7,2310.0,384.2,7495.0,2317.0,2506.0,932.5,205.4,267.4,179.95,696.0,593.5,196.0,888.0,343.2,2058.5,456.35,7280.0,677.0,1680.68,781.5,186.2,1140.0,7852.0,1340.0,198.8,1062.5,997.5
574,632.5,2058.0,360.1,2338.0,388.1,7600.0,2329.0,2503.0,930.5,204.78,265.0,180.75,697.5,585.0,197.2,908.5,346.2,2106.5,467.37,7325.0,681.0,1698.0,795.5,184.0,1130.67,7954.0,1329.0,198.8,1081.0,993.5
575,632.5,2053.0,358.4,2298.0,386.6,7455.0,2306.0,2468.0,928.5,205.25,265.0,183.45,685.0,588.5,197.9,892.0,351.3,2132.0,474.53,7240.0,684.0,1695.5,804.0,182.4,1135.0,7917.0,1325.0,200.6,1087.5,982.0
576,637.0,2042.0,363.2,2307.0,392.0,7365.0,2292.0,2479.0,901.0,207.33,268.7,185.3,686.5,602.0,199.2,891.5,355.1,2129.5,470.15,7295.0,684.0,1686.76,812.5,185.3,1137.0,7879.0,1353.0,197.0,1087.5,987.0
577,647.0,2049.0,369.3,2298.0,391.4,7465.0,2311.0,2483.0,895.0,203.5,267.6,185.9,698.0,604.5,204.7,896.0,350.4,2101.5,461.6,7305.0,691.0,1684.5,809.0,184.8,1155.2,7865.0,1373.0,202.9,1059.0,978.0
578,630.5,2010.0,351.8,2245.0,384.6,7100.0,2303.0,2402.0,880.5,203.15,262.4,179.95,698.0,584.0,201.2,895.0,342.2,2082.5,460.95,7230.0,682.5,1684.0,779.5,179.1,1131.0,7860.0,1341.0,200.1,995.1,961.0
579,632.0,2093.0,345.2,2371.0,389.3,7125.0,2369.0,2390.0,911.5,205.14,252.3,171.1,714.5,588.5,201.9,907.5,344.2,2115.0,466.65,7495.0,687.0,1685.0,794.5,178.8,1138.0,7925.0,1362.0,200.9,967.3,965.5
580,628.5,2116.0,350.6,2325.0,398.6,7115.0,2376.0,2396.0,904.0,206.75,258.0,171.05,712.5,596.0,201.3,924.5,346.0,2130.5,472.65,7465.0,687.5,1695.5,793.0,177.6,1127.0,7982.0,1349.0,202.5,986.2,961.0
581,622.5,2081.0,341.6,2352.0,398.4,7035.0,2389.0,2341.0,901.5,202.8,254.9,168.1,720.0,591.0,198.5,925.5,346.3,2090.5,460.25,7315.0,693.5,1693.0,788.0,175.8,1117.0,7996.0,1329.0,202.1,959.4,938.5
582,620.5,2105.0,340.2,2275.0,392.2,6995.0,2393.0,2326.0,896.5,200.15,253.4,167.9,712.0,602.5,196.4,932.5,348.6,2064.5,456.7,7275.0,692.5,1683.0,783.0,178.5,1104.0,7878.0,1332.0,206.4,975.7,938.0
583,619.0,2062.0,338.9,2292.0,389.7,7080.0,2397.0,2303.0,900.0,196.0,250.4,166.5,712.5,596.0,194.2,930.5,346.5,2065.5,456.75,7200.0,693.5,1722.0,774.5,176.9,1085.0,7849.0,1337.0,206.4,978.7,898.5
